id,title,difficulty,source
P5588,Palindromic Magic,Very Hard,https://codeforces.com/problemset/problem/1081/H
P5589,Mergesort Strikes Back,Very Hard,https://codeforces.com/problemset/problem/1081/G
P5590,Tricky Interactor,Very Hard,https://codeforces.com/problemset/problem/1081/F
P5591,Missing Numbers,Mid,https://codeforces.com/problemset/problem/1081/E
P5592,Maximum Distance,Mid,https://codeforces.com/problemset/problem/1081/D
P5593,Colorful Bricks,Mid,https://codeforces.com/problemset/problem/1081/C
P5594,Farewell Party,Mid,https://codeforces.com/problemset/problem/1081/B
P5595,Definite Game,Easy,https://codeforces.com/problemset/problem/1081/A
P5596,Katya and Segments Sets,Hard,https://codeforces.com/problemset/problem/1080/F
P5597,Sonya and Matrix Beauty,Hard,https://codeforces.com/problemset/problem/1080/E
P5598,Olya and magical square,Hard,https://codeforces.com/problemset/problem/1080/D
P5599,Masha and two friends,Mid,https://codeforces.com/problemset/problem/1080/C
P5600,Margarite and the best present,Easy,https://codeforces.com/problemset/problem/1080/B
P5601,Petya and Origami,Easy,https://codeforces.com/problemset/problem/1080/A
P5602,Negative Time Summation,Very Hard,https://codeforces.com/problemset/problem/1078/E
P5603,Pictures with Kittens (hard version),Hard,https://codeforces.com/problemset/problem/1077/F2
P5604,Pictures with Kittens (easy version),Mid,https://codeforces.com/problemset/problem/1077/F1
P5605,Thematic Contests,Mid,https://codeforces.com/problemset/problem/1077/E
P5606,Cutting Out,Mid,https://codeforces.com/problemset/problem/1077/D
P5607,Good Array,Mid,https://codeforces.com/problemset/problem/1077/C
P5608,Disturbed People,Easy,https://codeforces.com/problemset/problem/1077/B
P5609,Frog Jumping,Easy,https://codeforces.com/problemset/problem/1077/A
P5610,Array Game,Very Hard,https://codeforces.com/problemset/problem/1076/G
P5611,Summer Practice Report,Very Hard,https://codeforces.com/problemset/problem/1076/F
P5612,Vasya and a Tree,Mid,https://codeforces.com/problemset/problem/1076/E
P5613,Edge Deletion,Mid,https://codeforces.com/problemset/problem/1076/D
P5614,Meme Problem,Mid,https://codeforces.com/problemset/problem/1076/C
P5615,Divisor Subtraction,Easy,https://codeforces.com/problemset/problem/1076/B
P5616,Minimizing the String,Easy,https://codeforces.com/problemset/problem/1076/A
P5617,Taxi drivers and Lyft,Easy,https://codeforces.com/problemset/problem/1075/B
P5618,The King's Race,Easy,https://codeforces.com/problemset/problem/1075/A
P5619,Yet Another LCP Problem,Very Hard,https://codeforces.com/problemset/problem/1073/G
P5620,Choosing Two Paths,Very Hard,https://codeforces.com/problemset/problem/1073/F
P5621,Segment Sum,Hard,https://codeforces.com/problemset/problem/1073/E
P5622,Berland Fair,Mid,https://codeforces.com/problemset/problem/1073/D
P5623,Vasya and Robot,Mid,https://codeforces.com/problemset/problem/1073/C
P5624,Vasya and Books,Easy,https://codeforces.com/problemset/problem/1073/B
P5625,Diverse Substring,Easy,https://codeforces.com/problemset/problem/1073/A
P5626,Rain Protection,Very Hard,https://codeforces.com/problemset/problem/1071/E
P5627,Algoland and Berland,Very Hard,https://codeforces.com/problemset/problem/1070/M
P5628,Odd Federalization,Very Hard,https://codeforces.com/problemset/problem/1070/L
P5629,Video Posts,Easy,https://codeforces.com/problemset/problem/1070/K
P5630,Streets and Avenues in Berhattan,Hard,https://codeforces.com/problemset/problem/1070/J
P5631,Privatization of Roads in Berland,Hard,https://codeforces.com/problemset/problem/1070/I
P5632,BerOS File Suggestion,Mid,https://codeforces.com/problemset/problem/1070/H
P5633,Monsters and Potions,Hard,https://codeforces.com/problemset/problem/1070/G
P5634,Debate,Mid,https://codeforces.com/problemset/problem/1070/F
P5635,Getting Deals Done,Hard,https://codeforces.com/problemset/problem/1070/E
P5636,Garbage Disposal,Mid,https://codeforces.com/problemset/problem/1070/D
P5637,Cloud Computing,Hard,https://codeforces.com/problemset/problem/1070/C
P5638,Berkomnadzor,Hard,https://codeforces.com/problemset/problem/1070/B
P5639,Find a Number,Hard,https://codeforces.com/problemset/problem/1070/A
P5640,Colored Rooks,Mid,https://codeforces.com/problemset/problem/1068/C
P5641,LCM,Easy,https://codeforces.com/problemset/problem/1068/B
P5642,Birthday,Mid,https://codeforces.com/problemset/problem/1068/A
P5643,Random Forest Rank,Very Hard,https://codeforces.com/problemset/problem/1067/E
P5644,Computer Game,Very Hard,https://codeforces.com/problemset/problem/1067/D
P5645,Knights,Very Hard,https://codeforces.com/problemset/problem/1067/C
P5646,Multihedgehog,Mid,https://codeforces.com/problemset/problem/1067/B
P5647,Array Without Local Maximums ,Mid,https://codeforces.com/problemset/problem/1067/A
P5648,Yet another 2D Walking,Hard,https://codeforces.com/problemset/problem/1066/F
P5649,Binary Numbers AND Sum,Mid,https://codeforces.com/problemset/problem/1066/E
P5650,Boxes Packing,Mid,https://codeforces.com/problemset/problem/1066/D
P5651,Books Queries,Mid,https://codeforces.com/problemset/problem/1066/C
P5652,Heaters,Mid,https://codeforces.com/problemset/problem/1066/B
P5653,Vova and Train,Easy,https://codeforces.com/problemset/problem/1066/A
P5654,Fibonacci Suffix,Very Hard,https://codeforces.com/problemset/problem/1065/G
P5655,Up and Down the Tree,Very Hard,https://codeforces.com/problemset/problem/1065/F
P5656,Side Transmutations,Hard,https://codeforces.com/problemset/problem/1065/E
P5657,Three Pieces,Hard,https://codeforces.com/problemset/problem/1065/D
P5658,Make It Equal,Mid,https://codeforces.com/problemset/problem/1065/C
P5659,Vasya and Isolated Vertices,Mid,https://codeforces.com/problemset/problem/1065/B
P5660,Vasya and Chocolate,Easy,https://codeforces.com/problemset/problem/1065/A
P5661,Equations of Mathematical Magic,Easy,https://codeforces.com/problemset/problem/1064/B
P5662,Make a triangle!,Easy,https://codeforces.com/problemset/problem/1064/A
P5663,String Journey,Very Hard,https://codeforces.com/problemset/problem/1063/F
P5664,Lasers and Mirrors,Very Hard,https://codeforces.com/problemset/problem/1063/E
P5665,Candies for Children,Very Hard,https://codeforces.com/problemset/problem/1063/D
P5666,"Dwarves, Hats and Extrasensory Abilities",Mid,https://codeforces.com/problemset/problem/1063/C
P5667,Labyrinth,Mid,https://codeforces.com/problemset/problem/1063/B
P5668,Oh Those Palindromes,Mid,https://codeforces.com/problemset/problem/1063/A
P5669,Upgrading Cities,Very Hard,https://codeforces.com/problemset/problem/1062/F
P5670,Company,Hard,https://codeforces.com/problemset/problem/1062/E
P5671,Fun with Integers,Mid,https://codeforces.com/problemset/problem/1062/D
P5672,Banh-mi,Mid,https://codeforces.com/problemset/problem/1062/C
P5673,Math,Mid,https://codeforces.com/problemset/problem/1062/B
P5674,A Prank,Mid,https://codeforces.com/problemset/problem/1062/A
P5675,Lost Root,Hard,https://codeforces.com/problemset/problem/1061/F
P5676,Politics,Very Hard,https://codeforces.com/problemset/problem/1061/E
P5677,TV Shows,Hard,https://codeforces.com/problemset/problem/1061/D
P5678,Multiplicity,Mid,https://codeforces.com/problemset/problem/1061/C
P5679,Views Matter,Mid,https://codeforces.com/problemset/problem/1061/B
P5680,Coins,Easy,https://codeforces.com/problemset/problem/1061/A
P5681,Sophisticated Device,Very Hard,https://codeforces.com/problemset/problem/1060/H
P5682,Balls and Pockets,Very Hard,https://codeforces.com/problemset/problem/1060/G
P5683,Shrinking Tree,Very Hard,https://codeforces.com/problemset/problem/1060/F
P5684,Sergey and Subway,Hard,https://codeforces.com/problemset/problem/1060/E
P5685,Social Circles,Mid,https://codeforces.com/problemset/problem/1060/D
P5686,Maximum Subrectangle,Mid,https://codeforces.com/problemset/problem/1060/C
P5687,Maximum Sum of Digits,Easy,https://codeforces.com/problemset/problem/1060/B
P5688,Phone Numbers,Easy,https://codeforces.com/problemset/problem/1060/A
P5689,Split the Tree,Hard,https://codeforces.com/problemset/problem/1059/E
P5690,Nature Reserve,Hard,https://codeforces.com/problemset/problem/1059/D
P5691,Sequence Transformation,Mid,https://codeforces.com/problemset/problem/1059/C
P5692,Forgery,Mid,https://codeforces.com/problemset/problem/1059/B
P5693,Cashier,Easy,https://codeforces.com/problemset/problem/1059/A
P5694,Tanya and Colored Candies,Hard,https://codeforces.com/problemset/problem/1057/C
P5695,DDoS,Mid,https://codeforces.com/problemset/problem/1057/B
P5696,Bmail Computer Network,Easy,https://codeforces.com/problemset/problem/1057/A
P5697,Detect Robots,Very Hard,https://codeforces.com/problemset/problem/1056/H
P5698,Take Metro,Very Hard,https://codeforces.com/problemset/problem/1056/G
P5699,Write The Contest,Very Hard,https://codeforces.com/problemset/problem/1056/F
P5700,Check Transcription,Hard,https://codeforces.com/problemset/problem/1056/E
P5701,Decorate Apple Tree,Mid,https://codeforces.com/problemset/problem/1056/D
P5702,Pick Heroes,Mid,https://codeforces.com/problemset/problem/1056/C
P5703,Divide Candies,Mid,https://codeforces.com/problemset/problem/1056/B
P5704,Determine Line,Easy,https://codeforces.com/problemset/problem/1056/A
P5705,Jellyfish Nightmare,Very Hard,https://codeforces.com/problemset/problem/1055/G
P5706,Tree and XOR,Very Hard,https://codeforces.com/problemset/problem/1055/F
P5707,Segments on the Line,Very Hard,https://codeforces.com/problemset/problem/1055/E
P5708,Refactoring,Hard,https://codeforces.com/problemset/problem/1055/D
P5709,Lucky Days,Mid,https://codeforces.com/problemset/problem/1055/C
P5710,Alice and Hairdresser,Mid,https://codeforces.com/problemset/problem/1055/B
P5711,Metro,Easy,https://codeforces.com/problemset/problem/1055/A
P5712,Epic Convolution,Very Hard,https://codeforces.com/problemset/problem/1054/H
P5713,New Road Network,Very Hard,https://codeforces.com/problemset/problem/1054/G
P5714,Electric Scheme,Very Hard,https://codeforces.com/problemset/problem/1054/F
P5715,Chips Puzzle,Hard,https://codeforces.com/problemset/problem/1054/E
P5716,Changing Array,Mid,https://codeforces.com/problemset/problem/1054/D
P5717,Candies Distribution,Mid,https://codeforces.com/problemset/problem/1054/C
P5718,Appending Mex,Easy,https://codeforces.com/problemset/problem/1054/B
P5719,Elevator or Stairs?,Easy,https://codeforces.com/problemset/problem/1054/A
P5720,Euler tour,Very Hard,https://codeforces.com/problemset/problem/1053/E
P5721,Distinctification,Very Hard,https://codeforces.com/problemset/problem/1051/G
P5722,The Shortest Statement,Hard,https://codeforces.com/problemset/problem/1051/F
P5723,Vasya and Big Integers,Very Hard,https://codeforces.com/problemset/problem/1051/E
P5724,Bicolorings,Mid,https://codeforces.com/problemset/problem/1051/D
P5725,Vasya and Multisets,Mid,https://codeforces.com/problemset/problem/1051/C
P5726,Relatively Prime Pairs,Easy,https://codeforces.com/problemset/problem/1051/B
P5727,Vasya And Password,Easy,https://codeforces.com/problemset/problem/1051/A
P5728,Cover Points,Easy,https://codeforces.com/problemset/problem/1047/B
P5729,Little C Loves 3 I,Easy,https://codeforces.com/problemset/problem/1047/A
P5730,Say Hello,Hard,https://codeforces.com/problemset/problem/1046/I
P5731,Splitting money,Mid,https://codeforces.com/problemset/problem/1046/F
P5732,Space Formula,Mid,https://codeforces.com/problemset/problem/1046/C
P5733,Moonwalk challenge,Very Hard,https://codeforces.com/problemset/problem/1045/J
P5734,Palindrome Pairs,Mid,https://codeforces.com/problemset/problem/1045/I
P5735,Self-exploration,Hard,https://codeforces.com/problemset/problem/1045/H
P5736,AI robots,Hard,https://codeforces.com/problemset/problem/1045/G
P5737,Shady Lady,Very Hard,https://codeforces.com/problemset/problem/1045/F
P5738,Ancient civilizations,Very Hard,https://codeforces.com/problemset/problem/1045/E
P5739,Interstellar battle,Hard,https://codeforces.com/problemset/problem/1045/D
P5740,Hyperspace Highways,Hard,https://codeforces.com/problemset/problem/1045/C
P5741,Space Isaac,Hard,https://codeforces.com/problemset/problem/1045/B
P5742,Last chance,Very Hard,https://codeforces.com/problemset/problem/1045/A
P5743,DFS,Very Hard,https://codeforces.com/problemset/problem/1044/F
P5744,Grid Sort,Very Hard,https://codeforces.com/problemset/problem/1044/E
P5745,Deduction Queries,Hard,https://codeforces.com/problemset/problem/1044/D
P5746,Optimal Polygon Perimeter,Hard,https://codeforces.com/problemset/problem/1044/C
P5747,Intersecting Subtrees,Mid,https://codeforces.com/problemset/problem/1044/B
P5748,The Tower is Going Home,Mid,https://codeforces.com/problemset/problem/1044/A
P5749,Speckled Band,Very Hard,https://codeforces.com/problemset/problem/1043/G
P5750,Make It One,Very Hard,https://codeforces.com/problemset/problem/1043/F
P5751,"Train Hard, Win Easy",Mid,https://codeforces.com/problemset/problem/1043/E
P5752,Mysterious Crime,Mid,https://codeforces.com/problemset/problem/1043/D
P5753,Smallest Word,Mid,https://codeforces.com/problemset/problem/1043/C
P5754,Lost Array,Easy,https://codeforces.com/problemset/problem/1043/B
P5755,Elections,Easy,https://codeforces.com/problemset/problem/1043/A
P5756,Leaf Sets,Hard,https://codeforces.com/problemset/problem/1042/F
P5757,Vasya and Magic Matrix,Hard,https://codeforces.com/problemset/problem/1042/E
P5758,Petya and Array,Mid,https://codeforces.com/problemset/problem/1042/D
P5759,Array Product,Mid,https://codeforces.com/problemset/problem/1042/C
P5760,Vitamins,Easy,https://codeforces.com/problemset/problem/1042/B
P5761,Benches,Easy,https://codeforces.com/problemset/problem/1042/A
P5762,Ray in the tube,Very Hard,https://codeforces.com/problemset/problem/1041/F
P5763,Tree Reconstruction,Mid,https://codeforces.com/problemset/problem/1041/E
P5764,Glider,Mid,https://codeforces.com/problemset/problem/1041/D
P5765,Coffee Break,Mid,https://codeforces.com/problemset/problem/1041/C
P5766,Buying a TV Set,Easy,https://codeforces.com/problemset/problem/1041/B
P5767,Heist,Easy,https://codeforces.com/problemset/problem/1041/A
P5768,Shashlik Cooking,Mid,https://codeforces.com/problemset/problem/1040/B
P5769,Palindrome Dance,Easy,https://codeforces.com/problemset/problem/1040/A
P5770,Summer Oenothera Exhibition,Very Hard,https://codeforces.com/problemset/problem/1039/E
P5771,You Are Given a Tree,Very Hard,https://codeforces.com/problemset/problem/1039/D
P5772,Network Safety,Hard,https://codeforces.com/problemset/problem/1039/C
P5773,Subway Pursuit,Hard,https://codeforces.com/problemset/problem/1039/B
P5774,Timetable,Hard,https://codeforces.com/problemset/problem/1039/A
P5775,Wrap Around,Very Hard,https://codeforces.com/problemset/problem/1038/F
P5776,Maximum Matching,Hard,https://codeforces.com/problemset/problem/1038/E
P5777,Slime,Mid,https://codeforces.com/problemset/problem/1038/D
P5778,Gambling,Mid,https://codeforces.com/problemset/problem/1038/C
P5779,Non-Coprime Partition,Easy,https://codeforces.com/problemset/problem/1038/B
P5780,Equality,Easy,https://codeforces.com/problemset/problem/1038/A
P5781,Security,Very Hard,https://codeforces.com/problemset/problem/1037/H
P5782,A Game on Strings,Very Hard,https://codeforces.com/problemset/problem/1037/G
P5783,Maximum Reduction,Very Hard,https://codeforces.com/problemset/problem/1037/F
P5784,Trips,Hard,https://codeforces.com/problemset/problem/1037/E
P5785,Valid BFS?,Mid,https://codeforces.com/problemset/problem/1037/D
P5786,Equalize,Mid,https://codeforces.com/problemset/problem/1037/C
P5787,Reach Median,Mid,https://codeforces.com/problemset/problem/1037/B
P5788,Packets,Mid,https://codeforces.com/problemset/problem/1037/A
P5789,Sources and Sinks,Very Hard,https://codeforces.com/problemset/problem/1036/G
