subject_id,relation,object_id
P3859,考察,KP1
P3859,考察,KP21
P3859,考察,KP13
P3859,考察,KP9
P3859,考察,KP17
P3860,考察,KP1
P3860,考察,KP16
P3861,考察,KP12
P3861,考察,KP8
P3862,考察,KP8
P3863,考察,KP24
P3863,考察,KP26
P3864,考察,KP2
P3864,考察,KP13
P3864,考察,KP25
P3865,考察,KP4
P3866,考察,KP16
P3866,考察,KP8
P3867,考察,KP12
P3867,考察,KP21
P3868,考察,KP12
P3868,考察,KP9
P3869,考察,KP9
P3869,考察,KP5
P3870,考察,KP5
P3870,考察,KP8
P3871,考察,KP32
P3871,考察,KP4
P3872,考察,KP32
P3872,考察,KP11
P3873,考察,KP32
P3873,考察,KP2
P3873,考察,KP9
P3873,考察,KP10
P3874,考察,KP32
P3874,考察,KP4
P3874,考察,KP26
P3874,考察,KP9
P3875,考察,KP32
P3875,考察,KP1
P3875,考察,KP9
P3876,考察,KP32
P3877,考察,KP32
P3877,考察,KP9
P3878,考察,KP32
P3878,考察,KP5
P3879,考察,KP32
P3879,考察,KP5
P3879,考察,KP10
P3880,考察,KP32
P3881,考察,KP23
P3881,考察,KP21
P3881,考察,KP4
P3881,考察,KP29
P3881,考察,KP13
P3881,考察,KP8
P3882,考察,KP4
P3882,考察,KP9
P3883,考察,KP3
P3883,考察,KP9
P3883,考察,KP11
P3884,考察,KP1
P3884,考察,KP3
P3884,考察,KP9
P3884,考察,KP10
P3885,考察,KP12
P3885,考察,KP3
P3885,考察,KP9
P3885,考察,KP5
P3885,考察,KP8
P3886,考察,KP9
P3886,考察,KP5
P3886,考察,KP6
P3887,考察,KP2
P3887,考察,KP12
P3887,考察,KP8
P3888,考察,KP1
P3888,考察,KP28
P3889,考察,KP4
P3889,考察,KP9
P3890,考察,KP4
P3890,考察,KP9
P3891,考察,KP1
P3891,考察,KP3
P3891,考察,KP7
P3891,考察,KP4
P3891,考察,KP10
P3892,考察,KP1
P3892,考察,KP3
P3892,考察,KP9
P3892,考察,KP8
P3892,考察,KP6
P3893,考察,KP12
P3893,考察,KP9
P3893,考察,KP5
P3894,考察,KP2
P3894,考察,KP3
P3894,考察,KP9
P3894,考察,KP11
P3895,考察,KP13
P3895,考察,KP5
P3896,考察,KP8
P3897,考察,KP1
P3897,考察,KP26
P3897,考察,KP19
P3897,考察,KP15
P3898,考察,KP29
P3898,考察,KP13
P3899,考察,KP3
P3899,考察,KP9
P3899,考察,KP17
P3900,考察,KP23
P3900,考察,KP12
P3900,考察,KP8
P3900,考察,KP30
P3900,考察,KP22
P3901,考察,KP12
P3901,考察,KP5
P3902,考察,KP4
P3903,考察,KP9
P3903,考察,KP5
P3903,考察,KP6
P3904,考察,KP8
P3904,考察,KP6
P3905,考察,KP16
P3905,考察,KP4
P3905,考察,KP11
P3906,考察,KP2
P3906,考察,KP12
P3906,考察,KP29
P3906,考察,KP9
P3906,考察,KP8
P3907,考察,KP12
P3907,考察,KP3
P3907,考察,KP9
P3907,考察,KP6
P3908,考察,KP1
P3908,考察,KP12
P3908,考察,KP8
P3909,考察,KP5
P3910,考察,KP5
P3910,考察,KP8
P3911,考察,KP3
P3912,考察,KP12
P3913,考察,KP28
P3914,考察,KP9
P3914,考察,KP5
P3915,考察,KP16
P3915,考察,KP4
P3915,考察,KP8
P3916,考察,KP8
P3917,考察,KP7
P3917,考察,KP4
P3918,考察,KP26
P3918,考察,KP9
P3919,考察,KP13
P3919,考察,KP6
P3920,考察,KP3
P3920,考察,KP6
P3922,考察,KP28
P3923,考察,KP37
P3924,考察,KP1
P3924,考察,KP8
P3924,考察,KP22
P3924,考察,KP10
P3925,考察,KP23
P3925,考察,KP12
P3925,考察,KP4
P3925,考察,KP8
P3926,考察,KP23
P3927,考察,KP3
P3927,考察,KP7
P3927,考察,KP24
P3927,考察,KP13
P3928,考察,KP3
P3929,考察,KP8
P3930,考察,KP19
P3932,考察,KP7
P3932,考察,KP13
P3932,考察,KP17
P3933,考察,KP1
P3933,考察,KP29
P3933,考察,KP35
P3933,考察,KP13
P3935,考察,KP3
P3935,考察,KP8
P3935,考察,KP22
P3936,考察,KP4
P3936,考察,KP9
P3936,考察,KP5
P3936,考察,KP11
P3937,考察,KP13
P3937,考察,KP25
P3937,考察,KP6
P3938,考察,KP16
P3938,考察,KP4
P3938,考察,KP8
P3939,考察,KP9
P3939,考察,KP5
P3939,考察,KP8
P3940,考察,KP19
P3940,考察,KP8
P3941,考察,KP2
P3941,考察,KP4
P3941,考察,KP5
P3942,考察,KP2
P3942,考察,KP12
P3942,考察,KP9
P3942,考察,KP5
P3942,考察,KP8
P3942,考察,KP25
P3943,考察,KP12
P3943,考察,KP11
P3944,考察,KP12
P3944,考察,KP5
P3945,考察,KP23
P3945,考察,KP9
P3945,考察,KP8
P3946,考察,KP4
P3946,考察,KP9
P3947,考察,KP16
P3947,考察,KP3
P3947,考察,KP6
P3948,考察,KP3
P3948,考察,KP7
P3948,考察,KP4
P3948,考察,KP9
P3948,考察,KP5
P3949,考察,KP12
P3949,考察,KP4
P3949,考察,KP9
P3950,考察,KP23
P3950,考察,KP8
P3951,考察,KP8
P3951,考察,KP6
P3952,考察,KP1
P3952,考察,KP3
P3952,考察,KP21
P3952,考察,KP24
P3952,考察,KP13
P3952,考察,KP5
P3953,考察,KP12
P3953,考察,KP5
P3953,考察,KP8
P3953,考察,KP22
P3954,考察,KP1
P3954,考察,KP2
P3954,考察,KP12
P3954,考察,KP9
P3954,考察,KP6
P3954,考察,KP10
P3955,考察,KP1
P3955,考察,KP12
P3955,考察,KP9
P3955,考察,KP6
P3956,考察,KP9
P3956,考察,KP5
P3956,考察,KP8
P3957,考察,KP2
P3957,考察,KP12
P3957,考察,KP9
P3957,考察,KP5
P3957,考察,KP8
P3958,考察,KP26
P3958,考察,KP9
P3958,考察,KP5
P3959,考察,KP3
P3959,考察,KP7
P3959,考察,KP20
P3959,考察,KP10
P3960,考察,KP3
P3960,考察,KP8
P3960,考察,KP22
P3960,考察,KP10
P3961,考察,KP1
P3961,考察,KP16
P3961,考察,KP27
P3962,考察,KP3
P3962,考察,KP5
P3963,考察,KP4
P3963,考察,KP13
P3963,考察,KP9
P3963,考察,KP25
P3964,考察,KP9
P3964,考察,KP6
P3965,考察,KP8
P3966,考察,KP9
P3966,考察,KP8
P3966,考察,KP6
P3967,考察,KP9
P3967,考察,KP8
P3968,考察,KP29
P3968,考察,KP35
P3968,考察,KP9
P3968,考察,KP5
P3969,考察,KP1
P3969,考察,KP3
P3969,考察,KP4
P3969,考察,KP9
P3970,考察,KP3
P3970,考察,KP24
P3970,考察,KP13
P3970,考察,KP5
P3970,考察,KP17
P3971,考察,KP23
P3971,考察,KP3
P3971,考察,KP7
P3971,考察,KP4
P3971,考察,KP9
P3971,考察,KP8
P3971,考察,KP6
P3971,考察,KP11
P3971,考察,KP17
P3972,考察,KP12
P3972,考察,KP9
P3972,考察,KP8
P3973,考察,KP1
P3973,考察,KP3
P3973,考察,KP5
P3973,考察,KP10
P3974,考察,KP4
P3975,考察,KP12
P3975,考察,KP9
P3975,考察,KP8
P3976,考察,KP23
P3976,考察,KP2
P3976,考察,KP12
P3977,考察,KP2
P3977,考察,KP4
P3977,考察,KP5
P3978,考察,KP2
P3978,考察,KP2
P3978,考察,KP9
P3979,考察,KP2
P3979,考察,KP8
P3980,考察,KP3
P3980,考察,KP17
P3981,考察,KP9
P3981,考察,KP8
P3981,考察,KP15
P3982,考察,KP3
P3982,考察,KP9
P3982,考察,KP5
P3983,考察,KP1
P3983,考察,KP2
P3983,考察,KP4
P3983,考察,KP5
P3983,考察,KP6
P3983,考察,KP10
P3984,考察,KP5
P3985,考察,KP12
P3985,考察,KP8
P3986,考察,KP23
P3986,考察,KP26
P3986,考察,KP8
P3986,考察,KP30
P3987,考察,KP9
P3987,考察,KP8
P3988,考察,KP23
P3988,考察,KP9
P3988,考察,KP8
P3988,考察,KP11
P3989,考察,KP2
P3989,考察,KP9
P3989,考察,KP5
P3989,考察,KP11
P3990,考察,KP21
P3990,考察,KP24
P3990,考察,KP13
P3991,考察,KP2
P3991,考察,KP22
P3992,考察,KP5
P3993,考察,KP4
P3993,考察,KP11
P3994,考察,KP1
P3994,考察,KP4
P3994,考察,KP6
P3994,考察,KP10
P3995,考察,KP9
P3995,考察,KP8
P3996,考察,KP2
P3996,考察,KP8
P3996,考察,KP22
P3997,考察,KP2
P3997,考察,KP9
P3997,考察,KP8
P3998,考察,KP9
P3998,考察,KP8
P3999,考察,KP4
P3999,考察,KP8
P4000,考察,KP1
P4000,考察,KP3
P4000,考察,KP29
P4000,考察,KP9
P4001,考察,KP16
P4001,考察,KP4
P4001,考察,KP24
P4001,考察,KP31
P4001,考察,KP13
P4001,考察,KP17
P4002,考察,KP12
P4002,考察,KP7
P4003,考察,KP3
P4003,考察,KP24
P4003,考察,KP13
P4003,考察,KP9
P4003,考察,KP6
P4003,考察,KP17
P4004,考察,KP1
P4004,考察,KP2
P4004,考察,KP3
P4004,考察,KP4
P4004,考察,KP5
P4004,考察,KP6
P4004,考察,KP10
P4005,考察,KP1
P4005,考察,KP4
P4005,考察,KP5
P4005,考察,KP8
P4005,考察,KP10
P4006,考察,KP12
P4006,考察,KP9
P4006,考察,KP8
P4007,考察,KP12
P4008,考察,KP12
P4008,考察,KP21
P4008,考察,KP4
P4008,考察,KP13
P4008,考察,KP9
P4008,考察,KP25
P4009,考察,KP3
P4009,考察,KP4
P4009,考察,KP13
P4010,考察,KP12
P4010,考察,KP28
P4010,考察,KP8
P4010,考察,KP10
P4011,考察,KP2
P4011,考察,KP9
P4011,考察,KP8
P4011,考察,KP22
P4012,考察,KP12
P4012,考察,KP8
P4013,考察,KP28
P4013,考察,KP8
P4013,考察,KP22
P4014,考察,KP12
P4014,考察,KP3
P4014,考察,KP9
P4014,考察,KP8
P4015,考察,KP12
P4015,考察,KP21
P4015,考察,KP13
P4015,考察,KP17
P4016,考察,KP2
P4016,考察,KP4
P4016,考察,KP9
P4016,考察,KP5
P4016,考察,KP6
P4017,考察,KP9
P4017,考察,KP5
P4017,考察,KP8
P4018,考察,KP12
P4018,考察,KP5
P4019,考察,KP12
P4020,考察,KP29
P4020,考察,KP35
P4020,考察,KP13
P4021,考察,KP12
P4021,考察,KP21
P4021,考察,KP28
P4021,考察,KP8
P4021,考察,KP22
P4022,考察,KP1
P4022,考察,KP12
P4022,考察,KP3
P4022,考察,KP9
P4022,考察,KP10
P4023,考察,KP21
P4023,考察,KP4
P4023,考察,KP26
P4023,考察,KP17
P4024,考察,KP5
P4024,考察,KP11
P4025,考察,KP32
P4025,考察,KP16
P4025,考察,KP4
P4025,考察,KP5
P4025,考察,KP8
P4026,考察,KP32
P4026,考察,KP3
P4026,考察,KP21
P4026,考察,KP13
P4026,考察,KP17
P4027,考察,KP32
P4027,考察,KP14
P4027,考察,KP1
P4027,考察,KP3
P4027,考察,KP13
P4027,考察,KP28
P4027,考察,KP6
P4027,考察,KP10
P4028,考察,KP32
P4028,考察,KP16
P4028,考察,KP21
P4028,考察,KP4
P4028,考察,KP26
P4028,考察,KP13
P4028,考察,KP30
P4028,考察,KP17
P4029,考察,KP32
P4029,考察,KP19
P4029,考察,KP6
P4030,考察,KP32
P4030,考察,KP3
P4030,考察,KP24
P4030,考察,KP5
P4030,考察,KP8
P4030,考察,KP6
P4031,考察,KP1
P4031,考察,KP23
P4031,考察,KP3
P4032,考察,KP3
P4032,考察,KP19
P4032,考察,KP5
P4032,考察,KP6
P4033,考察,KP21
P4033,考察,KP4
P4033,考察,KP9
P4033,考察,KP5
P4033,考察,KP8
P4033,考察,KP22
P4033,考察,KP6
P4033,考察,KP17
P4034,考察,KP12
P4034,考察,KP8
P4034,考察,KP22
P4034,考察,KP6
P4035,考察,KP12
P4035,考察,KP9
P4035,考察,KP8
P4036,考察,KP12
P4036,考察,KP8
P4037,考察,KP23
P4037,考察,KP2
P4037,考察,KP16
P4037,考察,KP4
P4037,考察,KP24
P4037,考察,KP8
P4037,考察,KP10
P4038,考察,KP2
P4038,考察,KP21
P4038,考察,KP4
P4038,考察,KP34
P4038,考察,KP11
P4039,考察,KP3
P4039,考察,KP7
P4039,考察,KP4
P4039,考察,KP9
P4040,考察,KP2
P4040,考察,KP16
P4040,考察,KP3
P4040,考察,KP8
P4040,考察,KP10
P4041,考察,KP14
P4041,考察,KP2
P4041,考察,KP12
P4041,考察,KP9
P4042,考察,KP2
P4042,考察,KP9
P4042,考察,KP8
P4043,考察,KP12
P4043,考察,KP11
P4044,考察,KP3
P4044,考察,KP4
P4044,考察,KP13
P4044,考察,KP6
P4045,考察,KP1
P4045,考察,KP21
P4045,考察,KP9
P4045,考察,KP6
P4045,考察,KP17
P4045,考察,KP10
P4046,考察,KP3
P4046,考察,KP21
P4046,考察,KP9
P4046,考察,KP17
P4047,考察,KP12
P4047,考察,KP3
P4047,考察,KP9
P4047,考察,KP5
P4048,考察,KP2
P4048,考察,KP9
P4048,考察,KP10
P4049,考察,KP9
P4050,考察,KP9
P4050,考察,KP6
P4051,考察,KP23
P4051,考察,KP31
P4051,考察,KP8
P4051,考察,KP22
P4052,考察,KP1
P4052,考察,KP3
P4052,考察,KP4
P4052,考察,KP9
P4052,考察,KP10
P4053,考察,KP1
P4053,考察,KP3
P4053,考察,KP9
P4053,考察,KP5
P4053,考察,KP8
P4053,考察,KP6
P4054,考察,KP4
P4054,考察,KP9
P4054,考察,KP6
P4055,考察,KP3
P4055,考察,KP4
P4055,考察,KP8
P4056,考察,KP26
P4056,考察,KP9
P4056,考察,KP6
P4057,考察,KP19
P4057,考察,KP8
P4058,考察,KP2
P4058,考察,KP8
P4058,考察,KP22
P4058,考察,KP6
P4059,考察,KP9
P4059,考察,KP11
P4060,考察,KP12
P4060,考察,KP21
P4060,考察,KP17
P4061,考察,KP3
P4061,考察,KP6
P4061,考察,KP10
P4062,考察,KP4
P4062,考察,KP9
P4062,考察,KP5
P4063,考察,KP2
P4063,考察,KP12
P4063,考察,KP26
P4063,考察,KP9
P4064,考察,KP12
P4064,考察,KP9
P4064,考察,KP22
P4065,考察,KP23
P4065,考察,KP2
P4065,考察,KP4
P4065,考察,KP9
P4066,考察,KP12
P4067,考察,KP2
P4067,考察,KP8
P4068,考察,KP11
P4069,考察,KP4
P4069,考察,KP9
P4069,考察,KP6
P4069,考察,KP17
P4070,考察,KP1
P4070,考察,KP19
P4070,考察,KP15
P4071,考察,KP2
P4071,考察,KP21
P4071,考察,KP13
P4071,考察,KP20
P4072,考察,KP4
P4072,考察,KP9
P4072,考察,KP6
P4072,考察,KP10
P4073,考察,KP4
P4073,考察,KP20
P4073,考察,KP5
P4073,考察,KP34
P4073,考察,KP11
P4073,考察,KP10
P4074,考察,KP4
P4074,考察,KP20
P4074,考察,KP5
P4074,考察,KP34
P4074,考察,KP11
P4075,考察,KP21
P4075,考察,KP4
P4075,考察,KP5
P4075,考察,KP25
P4076,考察,KP12
P4076,考察,KP9
P4076,考察,KP8
P4076,考察,KP6
P4077,考察,KP12
P4077,考察,KP3
P4077,考察,KP9
P4077,考察,KP5
P4078,考察,KP9
P4078,考察,KP8
P4079,考察,KP31
P4079,考察,KP13
P4079,考察,KP8
P4080,考察,KP16
P4080,考察,KP4
P4080,考察,KP8
P4080,考察,KP27
P4081,考察,KP23
P4081,考察,KP21
P4081,考察,KP4
P4081,考察,KP8
P4081,考察,KP25
P4082,考察,KP1
P4082,考察,KP12
P4082,考察,KP3
P4082,考察,KP9
P4082,考察,KP8
P4083,考察,KP23
P4083,考察,KP12
P4083,考察,KP28
P4083,考察,KP8
P4084,考察,KP4
P4084,考察,KP9
P4085,考察,KP9
P4085,考察,KP5
P4086,考察,KP5
P4086,考察,KP8
P4087,考察,KP9
P4087,考察,KP8
P4088,考察,KP12
P4088,考察,KP21
P4088,考察,KP13
P4088,考察,KP9
P4088,考察,KP17
P4089,考察,KP23
P4089,考察,KP2
P4089,考察,KP12
P4089,考察,KP4
P4089,考察,KP9
P4089,考察,KP5
P4090,考察,KP16
P4090,考察,KP4
P4090,考察,KP13
P4090,考察,KP8
P4091,考察,KP2
P4091,考察,KP9
P4091,考察,KP5
P4092,考察,KP12
P4092,考察,KP8
P4093,考察,KP21
P4093,考察,KP4
P4093,考察,KP13
P4093,考察,KP17
P4094,考察,KP3
P4094,考察,KP4
P4094,考察,KP35
P4094,考察,KP6
P4095,考察,KP8
P4095,考察,KP22
P4096,考察,KP2
P4096,考察,KP9
P4096,考察,KP5
P4096,考察,KP8
P4097,考察,KP2
P4097,考察,KP4
P4097,考察,KP9
P4097,考察,KP10
P4098,考察,KP2
P4098,考察,KP4
P4098,考察,KP9
P4099,考察,KP12
P4099,考察,KP9
P4099,考察,KP8
P4099,考察,KP22
P4100,考察,KP3
P4100,考察,KP19
P4100,考察,KP6
P4101,考察,KP3
P4101,考察,KP21
P4101,考察,KP13
P4101,考察,KP9
P4101,考察,KP5
P4101,考察,KP17
P4102,考察,KP21
P4102,考察,KP9
P4102,考察,KP8
P4102,考察,KP17
P4103,考察,KP9
P4103,考察,KP8
P4104,考察,KP2
P4104,考察,KP9
P4104,考察,KP8
P4104,考察,KP22
P4105,考察,KP32
P4105,考察,KP4
P4105,考察,KP25
P4105,考察,KP34
P4106,考察,KP32
P4106,考察,KP21
P4106,考察,KP17
P4107,考察,KP32
P4107,考察,KP4
P4107,考察,KP9
P4107,考察,KP17
P4108,考察,KP32
P4108,考察,KP1
P4108,考察,KP21
P4108,考察,KP4
P4108,考察,KP8
P4108,考察,KP15
P4109,考察,KP32
P4109,考察,KP23
P4109,考察,KP3
P4109,考察,KP7
P4109,考察,KP24
P4110,考察,KP32
P4110,考察,KP3
P4110,考察,KP19
P4110,考察,KP8
P4110,考察,KP6
P4111,考察,KP32
P4111,考察,KP1
P4111,考察,KP12
P4111,考察,KP28
P4112,考察,KP14
P4112,考察,KP21
P4112,考察,KP24
P4112,考察,KP13
P4112,考察,KP5
P4113,考察,KP3
P4113,考察,KP9
P4113,考察,KP5
P4113,考察,KP17
P4114,考察,KP12
P4114,考察,KP21
P4114,考察,KP13
P4115,考察,KP23
P4115,考察,KP2
P4115,考察,KP7
P4115,考察,KP4
P4115,考察,KP5
P4116,考察,KP9
P4117,考察,KP9
P4118,考察,KP8
P4119,考察,KP12
P4119,考察,KP4
P4119,考察,KP9
P4119,考察,KP5
P4120,考察,KP2
P4120,考察,KP4
P4120,考察,KP9
P4121,考察,KP12
P4121,考察,KP9
P4121,考察,KP11
P4122,考察,KP29
P4122,考察,KP13
P4123,考察,KP16
P4123,考察,KP3
P4123,考察,KP4
P4124,考察,KP2
P4124,考察,KP12
P4124,考察,KP13
P4124,考察,KP9
P4124,考察,KP6
P4125,考察,KP23
P4125,考察,KP4
P4125,考察,KP13
P4125,考察,KP17
P4126,考察,KP23
P4126,考察,KP12
P4126,考察,KP4
P4126,考察,KP26
P4126,考察,KP9
P4126,考察,KP8
P4127,考察,KP24
P4127,考察,KP13
P4127,考察,KP9
P4127,考察,KP6
P4127,考察,KP11
P4127,考察,KP17
P4127,考察,KP10
P4128,考察,KP4
P4128,考察,KP26
P4129,考察,KP2
P4130,考察,KP19
P4130,考察,KP8
P4130,考察,KP6
P4131,考察,KP21
P4131,考察,KP4
P4131,考察,KP9
P4131,考察,KP17
P4131,考察,KP10
P4132,考察,KP12
P4132,考察,KP35
P4132,考察,KP9
P4132,考察,KP5
P4132,考察,KP6
P4132,考察,KP10
P4133,考察,KP4
P4134,考察,KP12
P4134,考察,KP3
P4134,考察,KP5
P4134,考察,KP11
P4134,考察,KP10
P4135,考察,KP12
P4135,考察,KP3
P4135,考察,KP11
P4136,考察,KP9
P4136,考察,KP8
P4136,考察,KP27
P4137,考察,KP3
P4137,考察,KP4
P4137,考察,KP30
P4138,考察,KP3
P4138,考察,KP24
P4138,考察,KP5
P4138,考察,KP17
P4139,考察,KP12
P4139,考察,KP9
P4139,考察,KP5
P4139,考察,KP8
P4139,考察,KP10
P4140,考察,KP2
P4140,考察,KP4
P4140,考察,KP9
P4140,考察,KP5
P4140,考察,KP6
P4141,考察,KP9
P4142,考察,KP2
P4142,考察,KP3
P4143,考察,KP3
P4143,考察,KP7
P4144,考察,KP1
P4144,考察,KP3
P4145,考察,KP12
P4145,考察,KP7
P4145,考察,KP4
P4145,考察,KP8
P4145,考察,KP17
P4146,考察,KP1
P4146,考察,KP2
P4146,考察,KP3
P4146,考察,KP6
P4146,考察,KP10
P4147,考察,KP1
P4147,考察,KP2
P4147,考察,KP3
P4147,考察,KP21
P4147,考察,KP4
P4147,考察,KP9
P4147,考察,KP6
P4147,考察,KP10
P4148,考察,KP1
P4148,考察,KP2
P4148,考察,KP8
P4148,考察,KP22
P4149,考察,KP2
P4149,考察,KP5
P4149,考察,KP11
P4150,考察,KP19
P4150,考察,KP8
P4150,考察,KP30
P4150,考察,KP22
P4151,考察,KP12
P4151,考察,KP7
P4152,考察,KP2
P4152,考察,KP12
P4152,考察,KP21
P4152,考察,KP35
P4152,考察,KP13
P4152,考察,KP17
P4153,考察,KP12
P4153,考察,KP26
P4153,考察,KP28
P4153,考察,KP8
P4154,考察,KP12
P4154,考察,KP9
P4154,考察,KP6
P4155,考察,KP2
P4155,考察,KP12
P4155,考察,KP6
P4156,考察,KP12
P4156,考察,KP3
P4156,考察,KP9
P4157,考察,KP12
P4157,考察,KP9
P4158,考察,KP12
P4158,考察,KP8
P4159,考察,KP2
P4159,考察,KP12
P4159,考察,KP5
P4159,考察,KP6
P4160,考察,KP3
P4160,考察,KP9
P4160,考察,KP5
P4160,考察,KP6
P4160,考察,KP15
P4160,考察,KP10
P4161,考察,KP3
P4161,考察,KP9
P4161,考察,KP6
P4162,考察,KP8
P4162,考察,KP6
P4162,考察,KP10
P4163,考察,KP9
P4163,考察,KP11
P4164,考察,KP8
P4165,考察,KP8
P4166,考察,KP3
P4166,考察,KP7
P4166,考察,KP9
P4167,考察,KP1
P4167,考察,KP12
P4167,考察,KP3
P4167,考察,KP9
P4168,考察,KP2
P4168,考察,KP12
P4168,考察,KP4
P4168,考察,KP9
P4169,考察,KP7
P4169,考察,KP4
P4169,考察,KP9
P4169,考察,KP5
P4170,考察,KP8
P4171,考察,KP26
P4172,考察,KP9
P4172,考察,KP5
P4172,考察,KP8
P4173,考察,KP1
P4173,考察,KP7
P4173,考察,KP28
P4174,考察,KP4
P4174,考察,KP9
P4174,考察,KP10
P4175,考察,KP2
P4175,考察,KP4
P4175,考察,KP26
P4175,考察,KP9
P4176,考察,KP12
P4176,考察,KP8
P4177,考察,KP9
P4177,考察,KP8
P4177,考察,KP22
P4178,考察,KP12
P4178,考察,KP5
P4179,考察,KP3
P4179,考察,KP7
P4179,考察,KP5
P4180,考察,KP1
P4180,考察,KP16
P4180,考察,KP4
P4180,考察,KP8
P4180,考察,KP22
P4180,考察,KP6
P4181,考察,KP1
P4181,考察,KP2
P4181,考察,KP16
P4181,考察,KP8
P4181,考察,KP22
P4181,考察,KP6
P4182,考察,KP12
P4182,考察,KP9
P4182,考察,KP5
P4183,考察,KP9
P4183,考察,KP5
P4183,考察,KP8
P4184,考察,KP8
P4185,考察,KP8
P4186,考察,KP1
P4186,考察,KP21
P4186,考察,KP13
P4186,考察,KP28
P4186,考察,KP25
P4186,考察,KP17
P4187,考察,KP1
P4187,考察,KP21
P4187,考察,KP13
P4187,考察,KP28
P4187,考察,KP25
P4187,考察,KP17
P4188,考察,KP1
P4188,考察,KP12
P4188,考察,KP3
P4188,考察,KP9
P4189,考察,KP1
P4189,考察,KP4
P4189,考察,KP24
P4189,考察,KP9
P4189,考察,KP5
P4190,考察,KP26
P4190,考察,KP8
P4190,考察,KP22
P4191,考察,KP12
P4191,考察,KP8
P4191,考察,KP22
P4192,考察,KP9
P4192,考察,KP5
P4192,考察,KP8
P4192,考察,KP22
P4193,考察,KP21
P4193,考察,KP4
P4193,考察,KP26
P4194,考察,KP3
P4194,考察,KP21
P4194,考察,KP9
P4194,考察,KP5
P4194,考察,KP6
P4195,考察,KP4
P4195,考察,KP13
P4195,考察,KP9
P4195,考察,KP8
P4195,考察,KP17
P4196,考察,KP9
P4196,考察,KP8
P4196,考察,KP6
P4196,考察,KP10
P4197,考察,KP9
P4197,考察,KP5
P4197,考察,KP11
P4198,考察,KP19
P4198,考察,KP8
P4200,考察,KP4
P4200,考察,KP29
P4200,考察,KP9
P4201,考察,KP3
P4201,考察,KP19
P4201,考察,KP13
P4201,考察,KP17
P4202,考察,KP26
P4202,考察,KP5
P4202,考察,KP28
P4202,考察,KP8
P4203,考察,KP12
P4203,考察,KP13
P4203,考察,KP9
P4204,考察,KP23
P4204,考察,KP9
P4204,考察,KP8
P4205,考察,KP12
P4206,考察,KP2
P4206,考察,KP12
P4206,考察,KP9
P4206,考察,KP8
P4206,考察,KP11
P4207,考察,KP2
P4207,考察,KP9
P4207,考察,KP5
P4207,考察,KP8
P4208,考察,KP1
P4208,考察,KP3
P4208,考察,KP4
P4208,考察,KP9
P4208,考察,KP6
P4208,考察,KP10
P4209,考察,KP4
P4209,考察,KP9
P4209,考察,KP10
P4210,考察,KP2
P4210,考察,KP21
P4210,考察,KP4
P4210,考察,KP13
P4210,考察,KP9
P4210,考察,KP22
P4211,考察,KP12
P4211,考察,KP9
P4211,考察,KP5
P4211,考察,KP6
P4212,考察,KP12
P4212,考察,KP9
P4212,考察,KP8
P4213,考察,KP9
P4213,考察,KP8
P4214,考察,KP5
P4214,考察,KP11
P4215,考察,KP3
P4215,考察,KP4
P4215,考察,KP11
P4216,考察,KP1
P4216,考察,KP4
P4216,考察,KP19
P4216,考察,KP13
P4217,考察,KP1
P4217,考察,KP2
